id,logic_score,math_score,art_score,english_score,interest_field,career_goal,study_time_per_week,current_level,Target_Course
0fd94552,8,6,7,3,AI/Data,Company,< 2h,Beginner,Python Basic
54351606,6,6,5,7,Web,Freelancer,5-10h,Beginner,Web Backend (PHP/Nodejs)
f1760718,6,5,4,7,AI/Data,Company,2-5h,Beginner,Python Basic
ee7d7c16,7,1,4,6,Mobile App,Freelancer,2-5h,Beginner,Flutter Cross-platform
e662fc82,5,4,5,6,Mobile App,Competition,< 2h,Beginner,Flutter Cross-platform
bdb64a65,1,1,8,5,Game,Startup,5-10h,Beginner,Scratch for Beginners
44a62e60,5,9,3,8,Mobile App,Competition,5-10h,Intermediate,Flutter Cross-platform
31996e9b,6,8,4,4,Mobile App,Freelancer,< 2h,Intermediate,Flutter Cross-platform
cb149696,7,5,4,3,IOT,Company,> 10h,Intermediate,Arduino Basic
3aa13e61,10,10,9,8,Mobile App,Startup,2-5h,Advanced,Flutter Cross-platform
521737e8,8,7,7,5,AI/Data,Freelancer,2-5h,Beginner,Python for Data Science
cbf4f5e6,9,9,5,8,IOT,Freelancer,< 2h,Advanced,C/C++ for IoT
bb4dc8c5,7,8,2,3,AI/Data,Competition,5-10h,Beginner,Competitive Programming (C++)
984817f2,7,3,3,4,Office,Freelancer,5-10h,Beginner,Tin hoc van phong
88b3da1a,6,4,5,5,Web,Startup,> 10h,Intermediate,Frontend (HTML/CSS/JS)
b8b46e08,7,6,5,8,IOT,Startup,< 2h,Intermediate,C/C++ for IoT
558a59d2,4,8,4,9,IOT,Startup,2-5h,Intermediate,C/C++ for IoT
e5eddb43,6,10,7,8,AI/Data,Startup,5-10h,Advanced,Python Basic
30abfc04,5,8,6,2,AI/Data,Competition,< 2h,Beginner,Python Basic
e069ad02,4,4,6,5,AI/Data,Startup,2-5h,Intermediate,Python Basic
0133e946,4,4,4,8,Office,Startup,< 2h,Beginner,Tin hoc van phong
8fd1ef7c,4,5,7,8,Web,Startup,2-5h,Beginner,Frontend (HTML/CSS/JS)
e176e1bf,9,4,3,6,Office,Company,2-5h,Intermediate,Tin hoc van phong
20827afe,7,2,4,6,Game,Startup,5-10h,Beginner,Game Dev (Unity/C#)
217fe8fa,3,5,4,6,Game,Company,> 10h,Beginner,Scratch for Beginners
40a2c5c7,3,7,3,6,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
3607f5a3,7,7,4,8,IOT,Company,< 2h,Intermediate,C/C++ for IoT
a216d08d,8,10,5,5,Office,Startup,> 10h,Advanced,Tin hoc van phong
2160001a,7,6,5,8,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
59a74121,9,5,9,5,Mobile App,Company,2-5h,Advanced,Flutter Cross-platform
1bcf38c2,5,7,1,5,AI/Data,Startup,2-5h,Beginner,Python Basic
2f620761,2,1,6,7,Game,Startup,< 2h,Beginner,Scratch for Beginners
cfac6c17,7,4,4,5,AI/Data,Startup,< 2h,Intermediate,Python Basic
e832cab6,8,4,9,4,Mobile App,Competition,> 10h,Intermediate,Flutter Cross-platform
5cda1fad,7,6,7,5,Office,Company,5-10h,Advanced,Tin hoc van phong
4c894489,7,7,8,7,Game,Startup,> 10h,Advanced,Game Dev (Unity/C#)
dd013339,7,10,5,8,Office,Company,> 10h,Advanced,Tin hoc van phong
31771d7c,10,9,5,5,Mobile App,Competition,> 10h,Advanced,Competitive Programming (C++)
951ce014,9,7,6,6,AI/Data,Freelancer,< 2h,Advanced,Python Basic
d86175b4,8,6,9,5,Office,Freelancer,2-5h,Advanced,Tin hoc van phong
db49c875,3,4,1,1,Mobile App,Company,< 2h,Beginner,Android Basic
978af767,6,8,8,6,Web,Company,5-10h,Intermediate,Web Backend (PHP/Nodejs)
cf006dfd,9,5,5,5,IOT,Company,> 10h,Advanced,C/C++ for IoT
1848ee57,7,6,7,3,Mobile App,Company,5-10h,Beginner,Flutter Cross-platform
31b3df66,3,8,3,6,Office,Company,2-5h,Beginner,Tin hoc van phong
0d23d2d7,8,6,7,1,Web,Freelancer,2-5h,Beginner,Frontend (HTML/CSS/JS)
a53e32aa,5,5,8,8,Web,Startup,2-5h,Beginner,Frontend (HTML/CSS/JS)
e17ede02,5,4,3,8,Office,Competition,5-10h,Intermediate,Tin hoc van phong
fac67208,7,6,6,10,Office,Freelancer,< 2h,Advanced,Tin hoc van phong
345143ab,6,3,4,8,Mobile App,Competition,2-5h,Intermediate,Android Basic
7ddca368,8,5,5,6,IOT,Startup,5-10h,Intermediate,C/C++ for IoT
df760814,3,7,6,4,Game,Startup,2-5h,Intermediate,Scratch for Beginners
755dfb5e,6,7,10,6,Office,Company,5-10h,Advanced,Tin hoc van phong
8b1c41f3,4,1,7,8,Game,Company,> 10h,Beginner,Game Design & Art
781379bd,4,7,1,1,IOT,Freelancer,> 10h,Beginner,Arduino Basic
180085bd,9,5,9,5,Mobile App,Freelancer,< 2h,Intermediate,Flutter Cross-platform
f1712bff,9,7,6,8,IOT,Freelancer,5-10h,Intermediate,C/C++ for IoT
c77c55a5,5,9,7,7,AI/Data,Company,< 2h,Advanced,Python Basic
b2ed18b9,4,7,7,8,AI/Data,Competition,< 2h,Beginner,Python Basic
9d9d95e2,4,5,6,8,IOT,Competition,5-10h,Beginner,Arduino Basic
60f6f335,8,3,8,4,Mobile App,Competition,> 10h,Beginner,Flutter Cross-platform
17842cea,4,5,8,6,Game,Freelancer,5-10h,Beginner,Game Design & Art
ebb18282,7,7,5,7,Game,Freelancer,5-10h,Beginner,Scratch for Beginners
367e7e09,2,7,1,7,Office,Freelancer,5-10h,Beginner,Tin hoc van phong
9365553b,5,3,7,3,Web,Freelancer,< 2h,Beginner,Frontend (HTML/CSS/JS)
d4308a72,6,7,6,4,IOT,Company,5-10h,Intermediate,C/C++ for IoT
780bbdd3,4,3,9,7,Office,Company,< 2h,Intermediate,Tin hoc van phong
3b505e2e,4,3,5,7,Game,Competition,< 2h,Beginner,Scratch for Beginners
b7463bcc,2,3,7,4,Game,Startup,5-10h,Beginner,Scratch for Beginners
87cd446f,7,7,8,8,Web,Competition,2-5h,Intermediate,Competitive Programming (C++)
51207ac4,5,6,5,8,IOT,Company,> 10h,Advanced,Arduino Basic
2becd7ed,5,6,4,8,Mobile App,Company,2-5h,Intermediate,Android Basic
397dc014,7,4,2,6,AI/Data,Startup,2-5h,Beginner,Python Basic
8753d097,5,8,4,4,Game,Freelancer,2-5h,Intermediate,Scratch for Beginners
d981a0fc,3,1,8,1,Web,Company,2-5h,Beginner,Frontend (HTML/CSS/JS)
22662ecd,8,2,5,1,Office,Company,2-5h,Beginner,Tin hoc van phong
8e814f86,3,6,6,3,Mobile App,Freelancer,2-5h,Beginner,Android Basic
23d84596,9,7,4,4,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
051ffffa,8,8,2,7,AI/Data,Freelancer,5-10h,Beginner,Python Basic
566b6ba0,9,7,10,6,Mobile App,Competition,2-5h,Advanced,Android Basic
be2152a4,7,4,6,3,Office,Company,> 10h,Intermediate,Tin hoc van phong
b43b46e8,8,4,4,7,Game,Company,> 10h,Intermediate,Game Dev (Unity/C#)
c0dd6d0f,3,6,2,4,Mobile App,Freelancer,2-5h,Beginner,Android Basic
b946fda5,9,7,4,8,Mobile App,Company,> 10h,Intermediate,Flutter Cross-platform
4d153bce,7,5,3,9,Office,Freelancer,2-5h,Intermediate,Tin hoc van phong
3a9a5fe7,9,6,4,6,AI/Data,Company,> 10h,Intermediate,Python for Data Science
00937274,9,5,5,6,AI/Data,Company,2-5h,Advanced,Python Basic
5f250a69,9,5,6,9,Game,Startup,2-5h,Advanced,Game Dev (Unity/C#)
7b6875a3,6,8,5,8,Game,Freelancer,< 2h,Intermediate,Game Dev (Unity/C#)
8c2f6481,4,6,4,5,IOT,Freelancer,> 10h,Intermediate,Arduino Basic
c2d7ca3e,5,7,5,8,AI/Data,Company,5-10h,Advanced,Python for Data Science
c13dfe8e,5,4,5,5,IOT,Freelancer,5-10h,Beginner,Arduino Basic
0e86cca4,6,6,6,3,AI/Data,Freelancer,2-5h,Intermediate,Python for Data Science
d411a10e,3,7,6,6,Game,Freelancer,2-5h,Beginner,Scratch for Beginners
eaa0124d,6,10,6,9,AI/Data,Freelancer,2-5h,Advanced,Python for Data Science
c3509ed7,3,4,4,7,IOT,Competition,< 2h,Beginner,Arduino Basic
6f2e659c,6,5,6,6,Game,Company,2-5h,Intermediate,Game Design & Art
6f9ca872,5,1,6,3,Mobile App,Company,5-10h,Beginner,Flutter Cross-platform
f3753344,8,6,2,1,AI/Data,Competition,5-10h,Beginner,Python Basic
17ee33f2,4,4,7,3,Web,Freelancer,5-10h,Intermediate,Web Backend (PHP/Nodejs)
747c1ed1,5,5,5,5,Game,Company,> 10h,Advanced,Scratch for Beginners
3805e149,7,5,4,3,Office,Company,> 10h,Intermediate,Tin hoc van phong
e6e6e507,7,3,5,2,Web,Competition,5-10h,Beginner,Fullstack Web (MERN)
d7d9044c,5,4,7,3,Game,Company,> 10h,Beginner,Scratch for Beginners
0d314243,10,10,6,8,AI/Data,Startup,5-10h,Advanced,Python for Data Science
d99b5b70,5,7,7,5,Game,Freelancer,5-10h,Intermediate,Game Design & Art
4d6c735b,5,3,7,3,Mobile App,Startup,5-10h,Intermediate,Flutter Cross-platform
1266546d,5,4,7,1,AI/Data,Freelancer,5-10h,Beginner,Python Basic
d611a0c3,7,4,6,8,Office,Freelancer,5-10h,Beginner,Tin hoc van phong
35905cef,7,9,5,9,Office,Freelancer,2-5h,Advanced,Tin hoc van phong
d587772b,8,8,4,4,Game,Startup,< 2h,Intermediate,Game Dev (Unity/C#)
019cfd15,3,6,5,5,IOT,Company,< 2h,Intermediate,Arduino Basic
8b4317f0,4,3,5,2,IOT,Company,< 2h,Beginner,Arduino Basic
c4576928,7,8,4,8,Web,Company,< 2h,Beginner,Web Backend (PHP/Nodejs)
6e41289b,7,1,5,5,Game,Freelancer,< 2h,Beginner,Game Dev (Unity/C#)
3da2e7bb,8,4,6,7,IOT,Competition,< 2h,Beginner,C/C++ for IoT
e714aa8c,7,3,3,8,IOT,Freelancer,> 10h,Beginner,C/C++ for IoT
bad0c741,8,2,6,7,Game,Company,2-5h,Beginner,Scratch for Beginners
712721ee,7,2,7,6,Mobile App,Freelancer,2-5h,Beginner,Flutter Cross-platform
8eabc121,4,7,5,2,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
d3b0d2ce,6,5,7,1,AI/Data,Freelancer,5-10h,Beginner,Python Basic
fd131bc0,8,9,5,6,Mobile App,Freelancer,5-10h,Intermediate,Flutter Cross-platform
392cec75,6,7,4,5,Web,Startup,5-10h,Intermediate,Web Backend (PHP/Nodejs)
df1f9564,7,5,4,9,Mobile App,Company,5-10h,Intermediate,Flutter Cross-platform
0b92ff58,9,6,5,9,IOT,Company,2-5h,Intermediate,C/C++ for IoT
5594275c,8,1,4,5,Office,Company,> 10h,Beginner,Tin hoc van phong
94744e11,4,8,2,1,AI/Data,Startup,> 10h,Beginner,Python Basic
261fb5c3,7,4,6,8,Office,Company,5-10h,Intermediate,Tin hoc van phong
bd67d8b6,5,6,2,2,AI/Data,Company,2-5h,Beginner,Python Basic
741adf94,8,5,9,7,Web,Freelancer,2-5h,Intermediate,Web Backend (PHP/Nodejs)
a9ef28ce,5,2,8,8,Office,Competition,2-5h,Beginner,Tin hoc van phong
d40a6d2b,7,7,5,10,IOT,Startup,2-5h,Advanced,Arduino Basic
7d2fe66a,4,5,4,5,Game,Freelancer,5-10h,Beginner,Scratch for Beginners
f83e801d,10,9,8,5,Game,Freelancer,5-10h,Advanced,Game Dev (Unity/C#)
7eb2452c,7,4,4,8,AI/Data,Company,2-5h,Intermediate,Python Basic
fb0ecd70,3,9,7,7,Game,Freelancer,2-5h,Intermediate,Game Design & Art
b7598c42,3,6,1,3,Mobile App,Company,< 2h,Beginner,Android Basic
cc9d3590,5,6,8,6,Office,Company,> 10h,Beginner,Tin hoc van phong
948c9ef6,4,6,4,8,Mobile App,Company,2-5h,Intermediate,Android Basic
c21c67ff,9,5,5,9,Game,Company,2-5h,Advanced,Game Design & Art
a66f0439,10,5,5,5,Game,Startup,< 2h,Advanced,Game Dev (Unity/C#)
90a14bd4,8,8,7,6,AI/Data,Company,2-5h,Advanced,Python Basic
b7d407e6,7,5,5,3,Mobile App,Company,5-10h,Beginner,Android Basic
4953d319,6,6,7,8,Mobile App,Freelancer,< 2h,Beginner,Flutter Cross-platform
9c8ee6d1,9,8,6,5,IOT,Startup,2-5h,Intermediate,C/C++ for IoT
972e41f7,8,7,4,3,Web,Company,< 2h,Intermediate,Web Backend (PHP/Nodejs)
21dad2f6,7,4,4,3,Office,Company,2-5h,Beginner,Tin hoc van phong
43f3142f,6,7,9,8,Office,Startup,5-10h,Intermediate,Tin hoc van phong
701ada75,5,3,8,6,Game,Company,< 2h,Beginner,Game Design & Art
2e806897,5,6,2,1,AI/Data,Startup,2-5h,Beginner,Python for Data Science
73798e3b,6,5,5,6,Mobile App,Freelancer,2-5h,Advanced,Flutter Cross-platform
c80de596,6,8,5,6,AI/Data,Company,2-5h,Beginner,Python Basic
bd9834cb,9,9,4,3,Game,Competition,> 10h,Intermediate,Competitive Programming (C++)
8b1819f9,5,4,2,1,Mobile App,Freelancer,5-10h,Beginner,Flutter Cross-platform
fd36b7ed,7,5,4,5,IOT,Freelancer,< 2h,Intermediate,C/C++ for IoT
d47c5c93,2,2,8,1,Web,Company,< 2h,Beginner,Frontend (HTML/CSS/JS)
f56aa544,5,5,9,7,Game,Startup,2-5h,Intermediate,Game Design & Art
c69529ba,7,9,3,3,Web,Freelancer,> 10h,Intermediate,Web Backend (PHP/Nodejs)
994920e8,6,8,5,2,IOT,Freelancer,< 2h,Beginner,Arduino Basic
ab411d70,3,1,6,3,Game,Company,> 10h,Beginner,Scratch for Beginners
7394cb82,4,5,1,3,Office,Company,> 10h,Beginner,Tin hoc van phong
f674a764,5,6,8,6,Web,Startup,5-10h,Advanced,Fullstack Web (MERN)
8213ad8f,5,5,9,7,Mobile App,Startup,5-10h,Advanced,Flutter Cross-platform
6e75e35a,3,2,7,7,Game,Freelancer,2-5h,Beginner,Game Design & Art
9af8ebec,8,5,7,4,Web,Freelancer,> 10h,Intermediate,Web Backend (PHP/Nodejs)
d292f081,4,8,5,4,IOT,Company,5-10h,Beginner,C/C++ for IoT
72d13e6d,8,5,4,5,Office,Company,> 10h,Beginner,Tin hoc van phong
53b7301e,7,3,4,7,Office,Startup,5-10h,Intermediate,Tin hoc van phong
27397ea8,8,7,5,4,Web,Freelancer,2-5h,Intermediate,Web Backend (PHP/Nodejs)
f1bbbf74,7,6,7,9,AI/Data,Freelancer,2-5h,Advanced,Python Basic
6bfb9fff,7,3,8,5,Office,Company,< 2h,Intermediate,Tin hoc van phong
35362300,6,3,3,3,IOT,Freelancer,5-10h,Beginner,C/C++ for IoT
ec412024,8,1,7,3,Web,Freelancer,< 2h,Beginner,Frontend (HTML/CSS/JS)
4f02c511,7,3,7,4,Web,Freelancer,2-5h,Intermediate,Frontend (HTML/CSS/JS)
b21c49c4,6,9,6,8,Game,Company,< 2h,Intermediate,Game Dev (Unity/C#)
08f7cc6b,7,8,3,5,AI/Data,Competition,2-5h,Beginner,Competitive Programming (C++)
6b6b74c1,4,3,5,9,Web,Startup,< 2h,Intermediate,Frontend (HTML/CSS/JS)
f429f5da,7,2,2,8,Office,Company,5-10h,Beginner,Tin hoc van phong
e95915c1,3,5,6,7,Office,Company,2-5h,Beginner,Tin hoc van phong
3d8f9b26,7,2,6,2,Web,Startup,5-10h,Beginner,Web Backend (PHP/Nodejs)
bc623957,8,8,4,7,AI/Data,Company,5-10h,Beginner,Python Basic
15a11225,4,7,6,3,IOT,Competition,2-5h,Beginner,C/C++ for IoT
df700a06,4,4,1,8,AI/Data,Startup,< 2h,Beginner,Python Basic
f6929010,9,4,6,7,Mobile App,Startup,> 10h,Intermediate,Flutter Cross-platform
433b3f2d,6,6,6,7,AI/Data,Freelancer,5-10h,Beginner,Python Basic
62509a32,4,3,4,9,Web,Startup,> 10h,Intermediate,Frontend (HTML/CSS/JS)
f684125c,4,4,8,5,Web,Competition,< 2h,Beginner,Frontend (HTML/CSS/JS)
9395229a,5,6,6,4,Web,Freelancer,5-10h,Beginner,Web Backend (PHP/Nodejs)
9fbbaa82,8,4,4,4,Web,Startup,5-10h,Beginner,Web Backend (PHP/Nodejs)
c38bf8eb,6,4,4,6,AI/Data,Startup,> 10h,Beginner,Python Basic
c44f0c83,4,5,3,8,AI/Data,Freelancer,5-10h,Intermediate,Python Basic
2522563e,4,5,4,4,Web,Freelancer,< 2h,Intermediate,Frontend (HTML/CSS/JS)
6983c21c,10,9,8,8,Office,Competition,< 2h,Advanced,Competitive Programming (C++)
d95a8650,7,7,8,9,Web,Startup,5-10h,Advanced,Fullstack Web (MERN)
4137bc5d,7,8,3,1,AI/Data,Company,2-5h,Beginner,Python for Data Science
25e6c3c5,8,7,7,8,Mobile App,Startup,2-5h,Beginner,Flutter Cross-platform
1661d794,6,6,2,7,AI/Data,Freelancer,5-10h,Beginner,Python Basic
911930f0,4,4,8,4,Mobile App,Company,5-10h,Intermediate,Android Basic
c8b23053,5,4,4,3,Game,Startup,5-10h,Beginner,Scratch for Beginners
34706347,7,3,5,5,IOT,Startup,< 2h,Beginner,C/C++ for IoT
565b7780,5,6,4,9,Mobile App,Startup,2-5h,Intermediate,Android Basic
18a932c2,7,6,3,3,AI/Data,Startup,5-10h,Beginner,Python Basic
8a8a2e0e,3,6,4,8,Mobile App,Startup,5-10h,Beginner,Flutter Cross-platform
4ee41f5f,6,7,5,7,IOT,Company,> 10h,Beginner,Arduino Basic
b5fe0503,7,5,6,8,Mobile App,Company,> 10h,Intermediate,Flutter Cross-platform
edec093d,5,1,5,3,Mobile App,Company,> 10h,Beginner,Flutter Cross-platform
3a1bc510,5,3,2,4,IOT,Competition,5-10h,Beginner,Arduino Basic
180b9877,5,8,3,8,AI/Data,Competition,< 2h,Beginner,Python Basic
09f83b2b,1,1,8,4,Office,Company,> 10h,Beginner,Tin hoc van phong
0554acf6,4,6,3,8,IOT,Startup,< 2h,Beginner,Arduino Basic
614186f7,4,6,3,1,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
de079b75,8,8,7,3,AI/Data,Company,2-5h,Beginner,Python Basic
ed9477b5,6,2,4,7,Office,Competition,5-10h,Beginner,Tin hoc van phong
634e75d1,6,8,4,5,AI/Data,Company,2-5h,Beginner,Python Basic
86ccee02,6,4,5,6,Mobile App,Freelancer,2-5h,Intermediate,Android Basic
5132da7e,6,7,1,6,Office,Startup,< 2h,Beginner,Tin hoc van phong
2340b5a7,10,5,10,8,Web,Company,5-10h,Advanced,Fullstack Web (MERN)
4ef3ec8e,7,7,3,8,AI/Data,Startup,5-10h,Intermediate,Python Basic
ad7c41db,3,4,7,6,Mobile App,Competition,> 10h,Beginner,Android Basic
eaa87d51,8,8,2,8,AI/Data,Company,5-10h,Beginner,Python Basic
3c3ebf7e,5,7,3,7,Mobile App,Startup,2-5h,Intermediate,Flutter Cross-platform
259e7336,4,8,4,8,Mobile App,Freelancer,< 2h,Intermediate,Flutter Cross-platform
408800f4,9,9,8,5,Web,Company,5-10h,Intermediate,Web Backend (PHP/Nodejs)
c0ef50ea,5,1,3,4,Web,Company,< 2h,Beginner,Web Backend (PHP/Nodejs)
c15f62b3,8,3,6,8,Game,Company,< 2h,Intermediate,Game Dev (Unity/C#)
97ebbaf8,3,8,4,1,Game,Competition,< 2h,Beginner,Scratch for Beginners
514245e2,8,5,6,10,AI/Data,Company,5-10h,Advanced,Python Basic
78494ed8,7,7,1,2,AI/Data,Startup,2-5h,Beginner,Python Basic
17bd19b0,8,8,4,4,Web,Freelancer,5-10h,Beginner,Web Backend (PHP/Nodejs)
c4f6d916,4,5,3,3,AI/Data,Freelancer,2-5h,Intermediate,Python Basic
d10d24c8,3,5,6,1,Mobile App,Startup,< 2h,Beginner,Android Basic
2a120f2b,5,4,2,6,Office,Company,5-10h,Beginner,Tin hoc van phong
7741f3ec,6,10,6,10,Game,Freelancer,2-5h,Advanced,Scratch for Beginners
b8e203bc,5,5,7,2,AI/Data,Startup,5-10h,Beginner,Python Basic
a8205fb0,4,6,1,8,IOT,Company,> 10h,Beginner,Arduino Basic
dd9e9796,5,5,3,3,Mobile App,Startup,2-5h,Beginner,Flutter Cross-platform
0d58ed38,6,1,8,1,Web,Competition,2-5h,Beginner,Fullstack Web (MERN)
cbaee01c,7,7,4,2,Game,Company,2-5h,Beginner,Game Dev (Unity/C#)
9c16fb07,7,5,4,6,AI/Data,Company,< 2h,Beginner,Python Basic
32d36ea1,6,8,9,5,Mobile App,Startup,5-10h,Intermediate,Flutter Cross-platform
81124296,9,9,5,6,IOT,Freelancer,2-5h,Intermediate,C/C++ for IoT
8a98fe8d,6,6,2,6,Mobile App,Freelancer,< 2h,Beginner,Flutter Cross-platform
82c933e0,6,7,5,8,Office,Startup,< 2h,Advanced,Tin hoc van phong
18488682,4,8,3,2,IOT,Competition,> 10h,Beginner,Arduino Basic
558c5bf1,6,4,6,5,Web,Startup,> 10h,Beginner,Web Backend (PHP/Nodejs)
70f47aec,1,5,5,2,Web,Startup,5-10h,Beginner,Web Backend (PHP/Nodejs)
23f57e74,7,10,8,9,Office,Company,2-5h,Advanced,Tin hoc van phong
ca004a30,9,9,7,8,Office,Company,5-10h,Advanced,Tin hoc van phong
f6ab747f,6,10,6,7,Game,Company,> 10h,Advanced,Game Dev (Unity/C#)
ea6da4d5,6,5,3,3,Web,Freelancer,< 2h,Beginner,Web Backend (PHP/Nodejs)
9c79aaf4,5,4,2,3,Mobile App,Company,> 10h,Beginner,Android Basic
4d2e1b91,3,5,5,6,Office,Startup,2-5h,Beginner,Tin hoc van phong
e57e5ea4,5,8,5,10,Office,Startup,5-10h,Advanced,Tin hoc van phong
d87984c1,5,7,4,5,Web,Competition,2-5h,Beginner,Web Backend (PHP/Nodejs)
b78a6bf9,7,8,6,6,AI/Data,Company,> 10h,Intermediate,Python for Data Science
28a6192f,6,8,7,6,Game,Company,> 10h,Intermediate,Game Design & Art
8d84c481,4,3,3,8,IOT,Company,2-5h,Beginner,Arduino Basic
72665fba,5,8,6,9,Game,Company,5-10h,Advanced,Game Dev (Unity/C#)
ab2291dc,4,8,4,2,Mobile App,Competition,> 10h,Beginner,Android Basic
0808acc2,9,4,6,8,Office,Competition,< 2h,Intermediate,Tin hoc van phong
2216c216,6,7,7,6,AI/Data,Startup,< 2h,Advanced,Python Basic
f577eeba,8,7,6,5,Office,Company,5-10h,Intermediate,Tin hoc van phong
3340eeb2,7,2,8,5,Mobile App,Company,< 2h,Beginner,Flutter Cross-platform
dcc31123,4,6,4,6,AI/Data,Company,2-5h,Intermediate,Python Basic
ab5fd03b,8,9,4,6,Office,Freelancer,2-5h,Intermediate,Tin hoc van phong
ad0d656e,8,8,2,7,IOT,Freelancer,5-10h,Beginner,C/C++ for IoT
22aef7f2,7,7,6,5,IOT,Company,< 2h,Beginner,C/C++ for IoT
d3875364,4,9,6,7,AI/Data,Freelancer,5-10h,Intermediate,Python for Data Science
bc4b177d,9,4,6,4,AI/Data,Freelancer,5-10h,Intermediate,Python Basic
bae21da4,7,6,4,3,Game,Freelancer,< 2h,Beginner,Game Dev (Unity/C#)
ba9935ce,3,3,6,4,Mobile App,Freelancer,> 10h,Intermediate,Android Basic
e3b6ff1d,5,7,7,9,Web,Company,2-5h,Intermediate,Web Backend (PHP/Nodejs)
0a7d6f2c,5,8,5,7,AI/Data,Company,< 2h,Advanced,Python Basic
f9694dd3,4,5,8,8,Mobile App,Company,< 2h,Intermediate,Android Basic
1d6b1a4e,4,7,4,6,Mobile App,Company,5-10h,Intermediate,Android Basic
30ecfcee,6,1,3,5,Web,Startup,2-5h,Beginner,Web Backend (PHP/Nodejs)
130cafcb,7,6,4,1,AI/Data,Company,2-5h,Beginner,Python Basic
02e74719,1,8,7,4,Game,Company,5-10h,Beginner,Scratch for Beginners
4873c8e1,3,5,5,7,IOT,Freelancer,5-10h,Beginner,C/C++ for IoT
7437c575,9,8,5,5,IOT,Freelancer,2-5h,Advanced,C/C++ for IoT
51873ccb,5,8,8,10,Office,Freelancer,< 2h,Advanced,Tin hoc van phong
8082656c,6,5,7,6,Mobile App,Competition,5-10h,Intermediate,Android Basic
219950bb,6,10,6,5,AI/Data,Startup,< 2h,Advanced,Python Basic
4a21b969,9,8,6,9,IOT,Company,2-5h,Advanced,C/C++ for IoT
8a0a7fe8,1,7,3,6,Office,Startup,5-10h,Beginner,Tin hoc van phong
e8c8fc0d,5,5,3,5,Office,Company,2-5h,Beginner,Tin hoc van phong
2aadd462,3,3,5,8,Web,Freelancer,> 10h,Intermediate,Frontend (HTML/CSS/JS)
4562251d,6,2,4,5,Mobile App,Freelancer,2-5h,Beginner,Flutter Cross-platform
faeb4dc9,4,5,5,8,IOT,Competition,> 10h,Intermediate,C/C++ for IoT
94e1c797,2,1,2,5,Office,Competition,> 10h,Beginner,Tin hoc van phong
c01cf9f1,1,7,6,2,Game,Freelancer,< 2h,Beginner,Scratch for Beginners
f8218313,8,10,8,10,Game,Freelancer,2-5h,Advanced,Game Dev (Unity/C#)
f624f6de,8,7,2,2,AI/Data,Freelancer,2-5h,Beginner,Python Basic
40a9bbe4,8,6,5,5,IOT,Company,5-10h,Advanced,C/C++ for IoT
6476ee5d,9,7,8,7,Office,Company,2-5h,Intermediate,Tin hoc van phong
16db44f6,7,6,4,1,Web,Startup,5-10h,Beginner,Web Backend (PHP/Nodejs)
ae9e6b5c,9,9,4,5,Office,Freelancer,2-5h,Intermediate,Tin hoc van phong
7dcc2a54,5,9,4,4,AI/Data,Startup,< 2h,Intermediate,Python for Data Science
3e9bc6ba,3,4,1,4,IOT,Freelancer,2-5h,Beginner,Arduino Basic
573e60fc,3,8,3,6,Web,Company,< 2h,Beginner,Web Backend (PHP/Nodejs)
f4ff703d,7,4,1,3,AI/Data,Freelancer,2-5h,Beginner,Python Basic
8af83810,7,8,8,8,Game,Company,2-5h,Beginner,Game Design & Art
6ad7a153,9,5,6,10,Mobile App,Freelancer,2-5h,Advanced,Flutter Cross-platform
7caeb7f2,4,2,2,8,Office,Company,< 2h,Beginner,Tin hoc van phong
bb16b514,8,3,1,1,IOT,Company,< 2h,Beginner,C/C++ for IoT
1f43e81b,5,9,5,9,Game,Freelancer,> 10h,Advanced,Game Dev (Unity/C#)
4bae5111,9,5,7,8,Mobile App,Company,< 2h,Advanced,Flutter Cross-platform
d88b0464,4,7,9,8,Game,Competition,5-10h,Intermediate,Game Design & Art
2b929ed2,4,6,3,6,Office,Competition,2-5h,Beginner,Tin hoc van phong
b7710a4f,4,2,5,1,Mobile App,Startup,2-5h,Beginner,Android Basic
125bd6ac,9,5,7,5,Office,Startup,2-5h,Intermediate,Tin hoc van phong
84947434,1,8,4,5,Game,Freelancer,2-5h,Beginner,Scratch for Beginners
73076062,9,3,6,4,Web,Startup,> 10h,Intermediate,Web Backend (PHP/Nodejs)
a0165b05,9,7,8,9,Mobile App,Company,< 2h,Advanced,Flutter Cross-platform
a2c0e98f,3,1,1,8,Mobile App,Company,< 2h,Beginner,Android Basic
981d5bf8,3,5,6,8,Web,Competition,2-5h,Intermediate,Frontend (HTML/CSS/JS)
775b0084,4,5,5,8,Office,Startup,2-5h,Intermediate,Tin hoc van phong
83a9609a,6,2,5,6,Game,Freelancer,> 10h,Beginner,Game Dev (Unity/C#)
600f4493,4,6,5,2,AI/Data,Startup,2-5h,Beginner,Python Basic
1b7e6d16,6,10,6,9,IOT,Startup,2-5h,Advanced,C/C++ for IoT
